move_number,move_uci,player_name,time_taken_ms,centipawn_score,board_fen
20,a5a6,LLAMA-CHESS,1349.0231999967364,-611,1nbq1bnr/1p1p1kpp/r7/3N3K/8/p7/PpPP1PPP/R1BQ1BNR w - - 3 20
20,d5e7,LLAMA,1381.8514000013238,-1044,1nbq1bnr/1p1pNkpp/r7/7K/8/p7/PpPP1PPP/R1BQ1BNR b - - 4 20
21,a6a5,LLAMA-CHESS,1291.001600002346,-871,1nbq1bnr/1p1pNkpp/8/r6K/8/p7/PpPP1PPP/R1BQ1BNR w - - 5 21
21,e7d5,LLAMA,1056.6038000033586,-9990,1nbq1bnr/1p1p1kpp/8/r2N3K/8/p7/PpPP1PPP/R1BQ1BNR b - - 6 21
22,a5a6,LLAMA-CHESS,1256.3523999997415,0,1nbq1bnr/1p1p1kpp/r7/3N3K/8/p7/PpPP1PPP/R1BQ1BNR w - - 7 22
22,d5e7,LLAMA,1374.0414999992936,-1058,1nbq1bnr/1p1pNkpp/r7/7K/8/p7/PpPP1PPP/R1BQ1BNR b - - 8 22
23,a6a5,LLAMA-CHESS,1323.0272000000696,0,1nbq1bnr/1p1pNkpp/8/r6K/8/p7/PpPP1PPP/R1BQ1BNR w - - 9 23
23,e7d5,LLAMA,1057.1592000051169,-9990,1nbq1bnr/1p1p1kpp/8/r2N3K/8/p7/PpPP1PPP/R1BQ1BNR b - - 10 23
24,a5a6,LLAMA-CHESS,1232.2389999972074,0,1nbq1bnr/1p1p1kpp/r7/3N3K/8/p7/PpPP1PPP/R1BQ1BNR w - - 11 24
24,d5e7,LLAMA,1390.5079000032856,-1052,1nbq1bnr/1p1pNkpp/r7/7K/8/p7/PpPP1PPP/R1BQ1BNR b - - 12 24
25,a6a5,LLAMA-CHESS,1282.5857999996515,0,1nbq1bnr/1p1pNkpp/8/r6K/8/p7/PpPP1PPP/R1BQ1BNR w - - 13 25
25,e7f5,LLAMA,1039.410899997165,-9993,1nbq1bnr/1p1p1kpp/8/r4N1K/8/p7/PpPP1PPP/R1BQ1BNR b - - 14 25
26,a5a6,LLAMA-CHESS,1330.3101000055904,0,1nbq1bnr/1p1p1kpp/r7/5N1K/8/p7/PpPP1PPP/R1BQ1BNR w - - 15 26
26,f5e7,LLAMA,1349.1808000035235,-1071,1nbq1bnr/1p1pNkpp/r7/7K/8/p7/PpPP1PPP/R1BQ1BNR b - - 16 26
