move_number,move_uci,player_name,time_taken_ms,centipawn_score,board_fen
19,c7c5,RANDOM,0.06220000796020031,891,rnb5/pp2nk1N/3pp3/2p2p2/8/8/PPPPPK1P/RNBQ1B1R w - - 0 19
19,h7f8,GEMMA,7172.150500002317,801,rnb2N2/pp2nk2/3pp3/2p2p2/8/8/PPPPPK1P/RNBQ1B1R b - - 1 19
20,d6d5,RANDOM,0.06989999383222312,865,rnb2N2/pp2nk2/4p3/2pp1p2/8/8/PPPPPK1P/RNBQ1B1R w - - 0 20
20,f8h7,GEMMA,7213.910500009661,877,rnb5/pp2nk1N/4p3/2pp1p2/8/8/PPPPPK1P/RNBQ1B1R b - - 1 20
21,b8d7,RANDOM,0.06370000483002514,880,r1b5/pp1nnk1N/4p3/2pp1p2/8/8/PPPPPK1P/RNBQ1B1R w - - 2 21
21,h7f8,GEMMA,7314.796799997566,719,r1b2N2/pp1nnk2/4p3/2pp1p2/8/8/PPPPPK1P/RNBQ1B1R b - - 3 21
22,d7b8,RANDOM,0.0658999924780801,855,rnb2N2/pp2nk2/4p3/2pp1p2/8/8/PPPPPK1P/RNBQ1B1R w - - 4 22
22,f8h7,GEMMA,7196.4731000043685,868,rnb5/pp2nk1N/4p3/2pp1p2/8/8/PPPPPK1P/RNBQ1B1R b - - 5 22
23,e7g6,RANDOM,0.059600002714432776,880,rnb5/pp3k1N/4p1n1/2pp1p2/8/8/PPPPPK1P/RNBQ1B1R w - - 6 23
23,h7f8,GEMMA,7180.422900011763,0,rnb2N2/pp3k2/4p1n1/2pp1p2/8/8/PPPPPK1P/RNBQ1B1R b - - 7 23
24,f7e7,RANDOM,0.06710000161547214,976,rnb2N2/pp2k3/4p1n1/2pp1p2/8/8/PPPPPK1P/RNBQ1B1R w - - 8 24
24,f8h7,GEMMA,7222.200200005318,824,rnb5/pp2k2N/4p1n1/2pp1p2/8/8/PPPPPK1P/RNBQ1B1R b - - 9 24
25,b7b5,RANDOM,0.06560000474564731,898,rnb5/p3k2N/4p1n1/1ppp1p2/8/8/PPPPPK1P/RNBQ1B1R w - - 0 25
25,h7f8,GEMMA,7130.245300009847,780,rnb2N2/p3k3/4p1n1/1ppp1p2/8/8/PPPPPK1P/RNBQ1B1R b - - 1 25
26,e7d8,RANDOM,0.06489999941550195,953,rnbk1N2/p7/4p1n1/1ppp1p2/8/8/PPPPPK1P/RNBQ1B1R w - - 2 26
26,f8h7,GEMMA,7239.586800002144,866,rnbk4/p6N/4p1n1/1ppp1p2/8/8/PPPPPK1P/RNBQ1B1R b - - 3 26
27,d8d7,RANDOM,0.055800002883188426,919,rnb5/p2k3N/4p1n1/1ppp1p2/8/8/PPPPPK1P/RNBQ1B1R w - - 4 27
27,h7f8,GEMMA,7154.46510000038,815,rnb2N2/p2k4/4p1n1/1ppp1p2/8/8/PPPPPK1P/RNBQ1B1R b - - 5 27
28,d7e8,RANDOM,0.05050000618211925,955,rnb1kN2/p7/4p1n1/1ppp1p2/8/8/PPPPPK1P/RNBQ1B1R w - - 6 28
28,f8h7,GEMMA,7229.151899999124,845,rnb1k3/p6N/4p1n1/1ppp1p2/8/8/PPPPPK1P/RNBQ1B1R b - - 7 28
29,e8d8,RANDOM,0.058999998145736754,903,rnbk4/p6N/4p1n1/1ppp1p2/8/8/PPPPPK1P/RNBQ1B1R w - - 8 29
29,h7f8,GEMMA,7205.182499994407,824,rnbk1N2/p7/4p1n1/1ppp1p2/8/8/PPPPPK1P/RNBQ1B1R b - - 9 29
30,f5f4,RANDOM,0.05839999357704073,946,rnbk1N2/p7/4p1n1/1ppp4/5p2/8/PPPPPK1P/RNBQ1B1R w - - 0 30
30,f8h7,GEMMA,7180.604199995287,798,rnbk4/p6N/4p1n1/1ppp4/5p2/8/PPPPPK1P/RNBQ1B1R b - - 1 30
31,b8d7,RANDOM,0.05709999823011458,861,r1bk4/p2n3N/4p1n1/1ppp4/5p2/8/PPPPPK1P/RNBQ1B1R w - - 2 31
31,h7f8,GEMMA,7163.861900000484,717,r1bk1N2/p2n4/4p1n1/1ppp4/5p2/8/PPPPPK1P/RNBQ1B1R b - - 3 31
32,d7e5,RANDOM,0.07239999831654131,864,r1bk1N2/p7/4p1n1/1pppn3/5p2/8/PPPPPK1P/RNBQ1B1R w - - 4 32
32,f8h7,GEMMA,7170.687999998336,730,r1bk4/p6N/4p1n1/1pppn3/5p2/8/PPPPPK1P/RNBQ1B1R b - - 5 32
33,d8d7,RANDOM,0.0594000011915341,824,r1b5/p2k3N/4p1n1/1pppn3/5p2/8/PPPPPK1P/RNBQ1B1R w - - 6 33
33,h7f8,GEMMA,7130.196599988267,734,r1b2N2/p2k4/4p1n1/1pppn3/5p2/8/PPPPPK1P/RNBQ1B1R b - - 7 33
34,d7d6,RANDOM,0.04749999789055437,881,r1b2N2/p7/3kp1n1/1pppn3/5p2/8/PPPPPK1P/RNBQ1B1R w - - 8 34
34,f8h7,GEMMA,7163.716800001566,762,r1b5/p6N/3kp1n1/1pppn3/5p2/8/PPPPPK1P/RNBQ1B1R b - - 9 34
35,d6c7,RANDOM,0.0577000027988106,793,r1b5/p1k4N/4p1n1/1pppn3/5p2/8/PPPPPK1P/RNBQ1B1R w - - 10 35
35,h7f8,GEMMA,7088.848899991717,740,r1b2N2/p1k5/4p1n1/1pppn3/5p2/8/PPPPPK1P/RNBQ1B1R b - - 11 35
36,c7b7,RANDOM,0.07199999527074397,796,r1b2N2/pk6/4p1n1/1pppn3/5p2/8/PPPPPK1P/RNBQ1B1R w - - 12 36
36,f8h7,GEMMA,7197.741200012388,688,r1b5/pk5N/4p1n1/1pppn3/5p2/8/PPPPPK1P/RNBQ1B1R b - - 13 36
37,e5d3,RANDOM,0.05909999890718609,849,r1b5/pk5N/4p1n1/1ppp4/5p2/3n4/PPPPPK1P/RNBQ1B1R w - - 14 37
37,f2f3,GEMMA,6579.1330999927595,585,r1b5/pk5N/4p1n1/1ppp4/5p2/3n1K2/PPPPP2P/RNBQ1B1R b - - 15 37
38,a7a5,RANDOM,0.06079999729990959,769,r1b5/1k5N/4p1n1/pppp4/5p2/3n1K2/PPPPP2P/RNBQ1B1R w - - 0 38
38,h7f8,GEMMA,7222.265799995512,555,r1b2N2/1k6/4p1n1/pppp4/5p2/3n1K2/PPPPP2P/RNBQ1B1R b - - 1 38
39,b7c7,RANDOM,0.06590000702999532,896,r1b2N2/2k5/4p1n1/pppp4/5p2/3n1K2/PPPPP2P/RNBQ1B1R w - - 2 39
39,f8h7,GEMMA,7155.181299996912,650,r1b5/2k4N/4p1n1/pppp4/5p2/3n1K2/PPPPP2P/RNBQ1B1R b - - 3 39
40,g6e5,RANDOM,0.06829999620094895,690,r1b5/2k4N/4p3/ppppn3/5p2/3n1K2/PPPPP2P/RNBQ1B1R w - - 4 40
40,f3g2,GEMMA,6413.343599997461,716,r1b5/2k4N/4p3/ppppn3/5p2/3n4/PPPPP1KP/RNBQ1B1R b - - 5 40
41,e5f7,RANDOM,0.06799999391660094,828,r1b5/2k2n1N/4p3/pppp4/5p2/3n4/PPPPP1KP/RNBQ1B1R w - - 6 41
41,h7f8,GEMMA,7105.245099999593,701,r1b2N2/2k2n2/4p3/pppp4/5p2/3n4/PPPPP1KP/RNBQ1B1R b - - 7 41
42,d3f2,RANDOM,0.07080000068526715,830,r1b2N2/2k2n2/4p3/pppp4/5p2/8/PPPPPnKP/RNBQ1B1R w - - 8 42
42,f8h7,GEMMA,7140.473999999813,552,r1b5/2k2n1N/4p3/pppp4/5p2/8/PPPPPnKP/RNBQ1B1R b - - 9 42
43,c7b7,RANDOM,0.06990000838413835,848,r1b5/1k3n1N/4p3/pppp4/5p2/8/PPPPPnKP/RNBQ1B1R w - - 10 43
43,h7f8,GEMMA,7070.5233000044245,517,r1b2N2/1k3n2/4p3/pppp4/5p2/8/PPPPPnKP/RNBQ1B1R b - - 11 43
44,f2g4,RANDOM,0.06659999780822545,733,r1b2N2/1k3n2/4p3/pppp4/5pn1/8/PPPPP1KP/RNBQ1B1R w - - 12 44
44,f8h7,GEMMA,7003.767100002733,679,r1b5/1k3n1N/4p3/pppp4/5pn1/8/PPPPP1KP/RNBQ1B1R b - - 13 44
45,b7b6,RANDOM,0.0653000024612993,707,r1b5/5n1N/1k2p3/pppp4/5pn1/8/PPPPP1KP/RNBQ1B1R w - - 14 45
45,g2h3,GEMMA,7155.237900005886,481,r1b5/5n1N/1k2p3/pppp4/5pn1/7K/PPPPP2P/RNBQ1B1R b - - 15 45
46,c5c4,RANDOM,0.06570000550709665,709,r1b5/5n1N/1k2p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R w - - 0 46
46,h7f8,GEMMA,6880.437900006655,466,r1b2N2/5n2/1k2p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R b - - 1 46
47,b6b7,RANDOM,0.06749999010935426,637,r1b2N2/1k3n2/4p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R w - - 2 47
47,f8h7,GEMMA,7070.608199996059,545,r1b5/1k3n1N/4p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R b - - 3 47
48,a8b8,RANDOM,0.06710000161547214,705,1rb5/1k3n1N/4p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R w - - 4 48
48,h7f8,GEMMA,7180.859700005385,496,1rb2N2/1k3n2/4p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R b - - 5 48
49,f7d8,RANDOM,0.06730000313837081,692,1rbn1N2/1k6/4p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R w - - 6 49
49,f8h7,GEMMA,7071.722900000168,575,1rbn4/1k5N/4p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R b - - 7 49
50,d8c6,RANDOM,0.06120000034570694,683,1rb5/1k5N/2n1p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R w - - 8 50
50,h7f8,GEMMA,6988.437300009537,458,1rb2N2/1k6/2n1p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R b - - 9 50
51,b7b6,RANDOM,0.060999998822808266,690,1rb2N2/8/1kn1p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R w - - 10 51
51,f8h7,GEMMA,7004.632299998775,467,1rb5/7N/1kn1p3/pp1p4/2p2pn1/7K/PPPPP2P/RNBQ1B1R b - - 11 51
52,g4e5,RANDOM,0.06189999112393707,691,1rb5/7N/1kn1p3/pp1pn3/2p2p2/7K/PPPPP2P/RNBQ1B1R w - - 12 52
52,h7f8,GEMMA,6806.633000000147,525,1rb2N2/8/1kn1p3/pp1pn3/2p2p2/7K/PPPPP2P/RNBQ1B1R b - - 13 52
53,a5a4,RANDOM,0.06219999340828508,636,1rb2N2/8/1kn1p3/1p1pn3/p1p2p2/7K/PPPPP2P/RNBQ1B1R w - - 0 53
53,f8h7,GEMMA,6922.506400005659,524,1rb5/7N/1kn1p3/1p1pn3/p1p2p2/7K/PPPPP2P/RNBQ1B1R b - - 1 53
54,c6a5,RANDOM,0.06510000093840063,745,1rb5/7N/1k2p3/np1pn3/p1p2p2/7K/PPPPP2P/RNBQ1B1R w - - 2 54
54,h7f8,GEMMA,6803.698300005635,600,1rb2N2/8/1k2p3/np1pn3/p1p2p2/7K/PPPPP2P/RNBQ1B1R b - - 3 54
55,b6a6,RANDOM,0.06540000322274864,744,1rb2N2/8/k3p3/np1pn3/p1p2p2/7K/PPPPP2P/RNBQ1B1R w - - 4 55
55,f8h7,GEMMA,6888.626700005261,607,1rb5/7N/k3p3/np1pn3/p1p2p2/7K/PPPPP2P/RNBQ1B1R b - - 5 55
56,a6b7,RANDOM,0.056200005928985775,715,1rb5/1k5N/4p3/np1pn3/p1p2p2/7K/PPPPP2P/RNBQ1B1R w - - 6 56
56,h7f8,GEMMA,6997.36340000527,602,1rb2N2/1k6/4p3/np1pn3/p1p2p2/7K/PPPPP2P/RNBQ1B1R b - - 7 56
57,e5g6,RANDOM,0.060699996538460255,759,1rb2N2/1k6/4p1n1/np1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R w - - 8 57
57,f8h7,GEMMA,6887.413400007063,596,1rb5/1k5N/4p1n1/np1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R b - - 9 57
58,a5c6,RANDOM,0.06400000711437315,649,1rb5/1k5N/2n1p1n1/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R w - - 10 58
58,h7f8,GEMMA,6812.9976999916835,531,1rb2N2/1k6/2n1p1n1/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R b - - 11 58
59,g6h8,RANDOM,0.06479999865405262,628,1rb2N1n/1k6/2n1p3/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R w - - 12 59
59,f8h7,GEMMA,6855.1773999934085,626,1rb4n/1k5N/2n1p3/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R b - - 13 59
60,h8g6,RANDOM,0.05979998968541622,666,1rb5/1k5N/2n1p1n1/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R w - - 14 60
60,h7f8,GEMMA,6880.095500004245,559,1rb2N2/1k6/2n1p1n1/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R b - - 15 60
61,b7b6,RANDOM,0.06320000102277845,690,1rb2N2/8/1kn1p1n1/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R w - - 16 61
61,f8h7,GEMMA,6861.932600004366,0,1rb5/7N/1kn1p1n1/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R b - - 17 61
62,b6a7,RANDOM,0.06839999696239829,663,1rb5/k6N/2n1p1n1/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R w - - 18 62
62,h7f8,GEMMA,6821.697799998219,576,1rb2N2/k7/2n1p1n1/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R b - - 19 62
63,b8b6,RANDOM,0.0619000056758523,690,2b2N2/k7/1rn1p1n1/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R w - - 20 63
63,f8h7,GEMMA,6887.896599990199,607,2b5/k6N/1rn1p1n1/1p1p4/p1p2p2/7K/PPPPP2P/RNBQ1B1R b - - 21 63
64,c6d4,RANDOM,0.06189999112393707,607,2b5/k6N/1r2p1n1/1p1p4/p1pn1p2/7K/PPPPP2P/RNBQ1B1R w - - 22 64
64,h7f8,GEMMA,6889.066499992623,521,2b2N2/k7/1r2p1n1/1p1p4/p1pn1p2/7K/PPPPP2P/RNBQ1B1R b - - 23 64
65,d4c2,RANDOM,0.06029999349266291,676,2b2N2/k7/1r2p1n1/1p1p4/p1p2p2/7K/PPnPP2P/RNBQ1B1R w - - 0 65
65,f8h7,GEMMA,6867.5573999935295,532,2b5/k6N/1r2p1n1/1p1p4/p1p2p2/7K/PPnPP2P/RNBQ1B1R b - - 1 65
66,g6f8,RANDOM,0.06510000093840063,723,2b2n2/k6N/1r2p3/1p1p4/p1p2p2/7K/PPnPP2P/RNBQ1B1R w - - 2 66
66,h7f8,GEMMA,6917.937199992593,652,2b2N2/k7/1r2p3/1p1p4/p1p2p2/7K/PPnPP2P/RNBQ1B1R b - - 0 66
67,c2e1,RANDOM,0.05800000508315861,798,2b2N2/k7/1r2p3/1p1p4/p1p2p2/7K/PP1PP2P/RNBQnB1R w - - 1 67
67,f8h7,GEMMA,7014.35230000061,583,2b5/k6N/1r2p3/1p1p4/p1p2p2/7K/PP1PP2P/RNBQnB1R b - - 2 67
68,c4c3,RANDOM,0.05649999366141856,790,2b5/k6N/1r2p3/1p1p4/p4p2/2p4K/PP1PP2P/RNBQnB1R w - - 0 68
68,h7f8,GEMMA,7070.342300008633,624,2b2N2/k7/1r2p3/1p1p4/p4p2/2p4K/PP1PP2P/RNBQnB1R b - - 1 68
69,c3d2,RANDOM,0.05840000812895596,818,2b2N2/k7/1r2p3/1p1p4/p4p2/7K/PP1pP2P/RNBQnB1R w - - 0 69
69,f8h7,GEMMA,7079.385099990759,621,2b5/k6N/1r2p3/1p1p4/p4p2/7K/PP1pP2P/RNBQnB1R b - - 1 69
70,e1d3,RANDOM,0.061700004152953625,796,2b5/k6N/1r2p3/1p1p4/p4p2/3n3K/PP1pP2P/RNBQ1B1R w - - 2 70
70,h7f8,GEMMA,7091.921600003843,569,2b2N2/k7/1r2p3/1p1p4/p4p2/3n3K/PP1pP2P/RNBQ1B1R b - - 3 70
71,d2c1n,RANDOM,0.1142999972216785,707,2b2N2/k7/1r2p3/1p1p4/p4p2/3n3K/PP2P2P/RNnQ1B1R w - - 0 71
71,f8h7,GEMMA,7166.377599991392,422,2b5/k6N/1r2p3/1p1p4/p4p2/3n3K/PP2P2P/RNnQ1B1R b - - 1 71
72,b6b7,RANDOM,0.06009999196976423,681,2b5/kr5N/4p3/1p1p4/p4p2/3n3K/PP2P2P/RNnQ1B1R w - - 2 72
72,h7f8,GEMMA,7130.941199997324,431,2b2N2/kr6/4p3/1p1p4/p4p2/3n3K/PP2P2P/RNnQ1B1R b - - 3 72
73,e6e5,RANDOM,0.0641999940853566,610,2b2N2/kr6/8/1p1pp3/p4p2/3n3K/PP2P2P/RNnQ1B1R w - - 0 73
73,f8d7,GEMMA,6479.500300003565,305,2b5/kr1N4/8/1p1pp3/p4p2/3n3K/PP2P2P/RNnQ1B1R b - - 1 73
74,b5b4,RANDOM,0.056599994422867894,9999,2b5/kr1N4/8/3pp3/pp3p2/3n3K/PP2P2P/RNnQ1B1R w - - 0 74
74,d1d3,GEMMA,7076.625400004559,371,2b5/kr1N4/8/3pp3/pp3p2/3Q3K/PP2P2P/RNn2B1R b - - 0 74
75,b7b5,RANDOM,0.05370000144466758,9994,2b5/k2N4/8/1r1pp3/pp3p2/3Q3K/PP2P2P/RNn2B1R w - - 1 75
75,d3h7,GEMMA,7329.09970000037,710,2b5/k2N3Q/8/1r1pp3/pp3p2/7K/PP2P2P/RNn2B1R b - - 2 75
76,a4a3,RANDOM,0.05849999433849007,839,2b5/k2N3Q/8/1r1pp3/1p3p2/p6K/PP2P2P/RNn2B1R w - - 0 76
76,h7h8,GEMMA,7263.167700002668,561,2b4Q/k2N4/8/1r1pp3/1p3p2/p6K/PP2P2P/RNn2B1R b - - 1 76
77,c8b7,RANDOM,0.059999991208314896,9993,7Q/kb1N4/8/1r1pp3/1p3p2/p6K/PP2P2P/RNn2B1R w - - 2 77
77,d7f8,GEMMA,7304.790200010757,637,5N1Q/kb6/8/1r1pp3/1p3p2/p6K/PP2P2P/RNn2B1R b - - 3 77
78,b7a6,RANDOM,0.05329999839887023,773,5N1Q/k7/b7/1r1pp3/1p3p2/p6K/PP2P2P/RNn2B1R w - - 4 78
78,f8h7,GEMMA,7164.321000003838,612,7Q/k6N/b7/1r1pp3/1p3p2/p6K/PP2P2P/RNn2B1R b - - 5 78
79,c1b3,RANDOM,0.049700000090524554,846,7Q/k6N/b7/1r1pp3/1p3p2/pn5K/PP2P2P/RN3B1R w - - 6 79
79,h8g8,GEMMA,7262.730299989926,413,6Q1/k6N/b7/1r1pp3/1p3p2/pn5K/PP2P2P/RN3B1R b - - 7 79
80,b3d4,RANDOM,0.04980000085197389,673,6Q1/k6N/b7/1r1pp3/1p1n1p2/p6K/PP2P2P/RN3B1R w - - 8 80
80,g8h8,GEMMA,7254.589500007569,263,7Q/k6N/b7/1r1pp3/1p1n1p2/p6K/PP2P2P/RN3B1R b - - 9 80
81,b5b7,RANDOM,0.05160000000614673,635,7Q/kr5N/b7/3pp3/1p1n1p2/p6K/PP2P2P/RN3B1R w - - 10 81
81,h8g8,GEMMA,7320.2984999952605,26,6Q1/kr5N/b7/3pp3/1p1n1p2/p6K/PP2P2P/RN3B1R b - - 11 81
82,d4c6,RANDOM,0.06049999501556158,654,6Q1/kr5N/b1n5/3pp3/1p3p2/p6K/PP2P2P/RN3B1R w - - 12 82
82,g8h8,GEMMA,7321.429999996326,14,7Q/kr5N/b1n5/3pp3/1p3p2/p6K/PP2P2P/RN3B1R b - - 13 82
83,d5d4,RANDOM,0.05750000127591193,665,7Q/kr5N/b1n5/4p3/1p1p1p2/p6K/PP2P2P/RN3B1R w - - 0 83
83,h8g8,GEMMA,7237.811500002863,265,6Q1/kr5N/b1n5/4p3/1p1p1p2/p6K/PP2P2P/RN3B1R b - - 1 83
84,b7b5,RANDOM,0.05740000051446259,696,6Q1/k6N/b1n5/1r2p3/1p1p1p2/p6K/PP2P2P/RN3B1R w - - 2 84
84,g8h8,GEMMA,7496.812199999113,296,7Q/k6N/b1n5/1r2p3/1p1p1p2/p6K/PP2P2P/RN3B1R b - - 3 84
85,f4f3,RANDOM,0.050300004659220576,717,7Q/k6N/b1n5/1r2p3/1p1p4/p4p1K/PP2P2P/RN3B1R w - - 0 85
85,h8g8,GEMMA,7254.854200000409,372,6Q1/k6N/b1n5/1r2p3/1p1p4/p4p1K/PP2P2P/RN3B1R b - - 1 85
86,f3f2,RANDOM,0.049700000090524554,642,6Q1/k6N/b1n5/1r2p3/1p1p4/p6K/PP2Pp1P/RN3B1R w - - 0 86
86,g8h8,GEMMA,7504.365999993752,242,7Q/k6N/b1n5/1r2p3/1p1p4/p6K/PP2Pp1P/RN3B1R b - - 1 86
87,c6a5,RANDOM,0.05049999163020402,626,7Q/k6N/b7/nr2p3/1p1p4/p6K/PP2Pp1P/RN3B1R w - - 2 87
87,h8g8,GEMMA,7280.191400001058,247,6Q1/k6N/b7/nr2p3/1p1p4/p6K/PP2Pp1P/RN3B1R b - - 3 87
88,a6c8,RANDOM,0.04909999552182853,721,2b3Q1/k6N/8/nr2p3/1p1p4/p6K/PP2Pp1P/RN3B1R w - - 4 88
88,g8c8,GEMMA,6569.7284000052605,723,2Q5/k6N/8/nr2p3/1p1p4/p6K/PP2Pp1P/RN3B1R b - - 0 88
89,b5b7,RANDOM,0.04749999789055437,908,2Q5/kr5N/8/n3p3/1p1p4/p6K/PP2Pp1P/RN3B1R w - - 1 89
89,c8h8,GEMMA,7562.846000000718,481,7Q/kr5N/8/n3p3/1p1p4/p6K/PP2Pp1P/RN3B1R b - - 2 89
