move_number,move_uci,player_name,time_taken_ms,centipawn_score,board_fen
13,g8h8,GEMMA,44156.20250000211,545,rnbqkN1r/pppppp2/7p/4P3/8/8/PPPP1P1P/RNBQKB1R w KQq - 5 13
13,f8h7,PHI,10868.801399999938,476,rnbqk2r/pppppp1N/7p/4P3/8/8/PPPP1P1P/RNBQKB1R b KQq - 6 13
14,h8g8,GEMMA,46705.4885999969,523,rnbqk1r1/pppppp1N/7p/4P3/8/8/PPPP1P1P/RNBQKB1R w KQq - 7 14
14,h7f8,PHI,11099.581399997987,0,rnbqkNr1/pppppp2/7p/4P3/8/8/PPPP1P1P/RNBQKB1R b KQq - 8 14
15,g8h8,GEMMA,47374.42949999968,531,rnbqkN1r/pppppp2/7p/4P3/8/8/PPPP1P1P/RNBQKB1R w KQq - 9 15
15,f8h7,PHI,11341.091099999176,0,rnbqk2r/pppppp1N/7p/4P3/8/8/PPPP1P1P/RNBQKB1R b KQq - 10 15
16,h8g8,GEMMA,47616.49899999975,517,rnbqk1r1/pppppp1N/7p/4P3/8/8/PPPP1P1P/RNBQKB1R w KQq - 11 16
16,h7f8,PHI,12446.679399999994,0,rnbqkNr1/pppppp2/7p/4P3/8/8/PPPP1P1P/RNBQKB1R b KQq - 12 16
17,g8h8,GEMMA,48610.42970000199,525,rnbqkN1r/pppppp2/7p/4P3/8/8/PPPP1P1P/RNBQKB1R w KQq - 13 17
17,f1e2,PHI,13127.229900001112,445,rnbqkN1r/pppppp2/7p/4P3/8/8/PPPPBP1P/RNBQK2R b KQq - 14 17
18,h8g8,GEMMA,49655.1890999981,528,rnbqkNr1/pppppp2/7p/4P3/8/8/PPPPBP1P/RNBQK2R w KQq - 15 18
18,e2f3,PHI,10541.593800000555,414,rnbqkNr1/pppppp2/7p/4P3/8/5B2/PPPP1P1P/RNBQK2R b KQq - 16 18
19,g8h8,GEMMA,47360.730099997454,525,rnbqkN1r/pppppp2/7p/4P3/8/5B2/PPPP1P1P/RNBQK2R w KQq - 17 19
19,e1e2,PHI,11079.379900002095,409,rnbqkN1r/pppppp2/7p/4P3/8/5B2/PPPPKP1P/RNBQ3R b q - 18 19
20,h8g8,GEMMA,46180.584999998246,462,rnbqkNr1/pppppp2/7p/4P3/8/5B2/PPPPKP1P/RNBQ3R w q - 19 20
20,f8h7,PHI,12170.44519999763,475,rnbqk1r1/pppppp1N/7p/4P3/8/5B2/PPPPKP1P/RNBQ3R b q - 20 20
21,g8h8,GEMMA,48845.12149999864,485,rnbqk2r/pppppp1N/7p/4P3/8/5B2/PPPPKP1P/RNBQ3R w q - 21 21
21,e2e3,PHI,12460.757299999386,352,rnbqk2r/pppppp1N/7p/4P3/8/4KB2/PPPP1P1P/RNBQ3R b q - 22 21
22,h8g8,GEMMA,50367.481500001304,465,rnbqk1r1/pppppp1N/7p/4P3/8/4KB2/PPPP1P1P/RNBQ3R w q - 23 22
22,e3e4,PHI,10856.036499997572,304,rnbqk1r1/pppppp1N/7p/4P3/4K3/5B2/PPPP1P1P/RNBQ3R b q - 24 22
23,g8h8,GEMMA,49009.11410000117,356,rnbqk2r/pppppp1N/7p/4P3/4K3/5B2/PPPP1P1P/RNBQ3R w q - 25 23
23,e4e3,PHI,10723.374599998351,330,rnbqk2r/pppppp1N/7p/4P3/8/4KB2/PPPP1P1P/RNBQ3R b q - 26 23
24,h8g8,GEMMA,44201.70199999848,513,rnbqk1r1/pppppp1N/7p/4P3/8/4KB2/PPPP1P1P/RNBQ3R w q - 27 24
24,e3e4,PHI,10878.773200001888,323,rnbqk1r1/pppppp1N/7p/4P3/4K3/5B2/PPPP1P1P/RNBQ3R b q - 28 24
25,g8h8,GEMMA,52001.410099997884,363,rnbqk2r/pppppp1N/7p/4P3/4K3/5B2/PPPP1P1P/RNBQ3R w q - 29 25
25,e4e3,PHI,10807.74090000341,0,rnbqk2r/pppppp1N/7p/4P3/8/4KB2/PPPP1P1P/RNBQ3R b q - 30 25
26,h8g8,GEMMA,91726.23860000022,485,rnbqk1r1/pppppp1N/7p/4P3/8/4KB2/PPPP1P1P/RNBQ3R w q - 31 26
26,e3e4,PHI,10304.26830000215,0,rnbqk1r1/pppppp1N/7p/4P3/4K3/5B2/PPPP1P1P/RNBQ3R b q - 32 26
27,g8h8,GEMMA,41851.60529999848,361,rnbqk2r/pppppp1N/7p/4P3/4K3/5B2/PPPP1P1P/RNBQ3R w q - 33 27
27,e4e3,PHI,10503.987799998868,0,rnbqk2r/pppppp1N/7p/4P3/8/4KB2/PPPP1P1P/RNBQ3R b q - 34 27
28,h8g8,GEMMA,41131.34899999932,476,rnbqk1r1/pppppp1N/7p/4P3/8/4KB2/PPPP1P1P/RNBQ3R w q - 35 28
28,e3e4,PHI,10494.628299999022,0,rnbqk1r1/pppppp1N/7p/4P3/4K3/5B2/PPPP1P1P/RNBQ3R b q - 36 28
29,g8h8,GEMMA,46231.2912999987,347,rnbqk2r/pppppp1N/7p/4P3/4K3/5B2/PPPP1P1P/RNBQ3R w q - 37 29
29,e4e3,PHI,11179.219400000875,0,rnbqk2r/pppppp1N/7p/4P3/8/4KB2/PPPP1P1P/RNBQ3R b q - 38 29
